Date,Open,High,Low,Close,Volume,% Change,SMA_30,SMA_200,RSI,Volume_MA_20,Volatility_30,Ticker
2021-10-11,139.96597290039062,141.92614341076353,138.98588764520417,139.43673344275217,64452200,-1.2219472384178864,144.4867688843956,132.44270619695962,45.5377348229356,83664870.0,1.3165392920577634,AAPL
2021-10-12,138.6918487548828,140.3972023557475,138.2312075228374,140.37759646472705,73035900,0.6747597987593057,144.29826586941337,132.5040796852758,46.79618997893336,81851850.0,1.3074660308953092,AAPL
2021-10-13,138.10382080078125,138.58405301825053,136.42786838688212,138.4272507387237,78762700,-1.3893568312329796,143.92518062912265,132.542678427615,35.634659947124845,81625920.0,1.23218265930189,AAPL
2021-10-14,140.89703369140625,141.01465407700306,138.69184213659864,139.2798991998456,69907100,0.6159541972925897,143.5749640207651,132.56573789513584,40.51306403702135,81719570.0,1.2407206322818125,AAPL
2021-10-15,141.95553588867188,142.014338607517,140.65202078625612,140.90685250780268,67940300,1.1681178097513234,143.24500217651988,132.60897945232003,45.78787494164373,78623145.0,1.2562196686236171,AAPL
2021-10-18,143.63150024414062,143.9157183941278,140.30901175541666,140.59322990540383,85589200,-0.2225744148117159,142.90818024084032,132.65796921231134,50.54707489403625,76728660.0,1.25591329590581,AAPL
2021-10-19,145.7974853515625,146.1993239178965,143.63150519092176,144.08233605883038,76378900,2.481702821518605,142.64813087805456,132.72713590337008,60.778852037384425,76755905.0,1.338338135373743,AAPL
2021-10-20,146.28750610351562,146.76775321734434,145.1702096154499,145.73866080480445,58418800,1.14956822000567,142.37762634752158,132.82716700893866,61.68836625461125,75856630.0,1.3330362246595395,AAPL
2021-10-21,146.5031280517578,146.65994526923677,144.92519031879408,145.84647277784177,61421000,0.0739762342002903,142.15939399534363,132.93344395015131,67.35323000238485,75685770.0,1.3255299739771162,AAPL
2021-10-22,145.7288360595703,147.18915308849202,145.67982882026405,146.70892102605615,58883400,0.5913398053363217,141.98591880272303,133.04091131794735,69.20107658442879,75956045.0,1.3316641691555395,AAPL
2021-10-25,145.67987060546875,146.3953286488428,144.68017946553806,145.71906743521066,50720600,-0.6747057942506962,141.92221354111382,133.1235780107551,73.69795597997958,74784540.0,1.2351319588644485,AAPL
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400,0.4371814749785097,141.88889059767698,133.2252331027483,74.62559358622215,72380595.0,1.237761040937278,AAPL
2021-10-27,145.8856964111328,146.74816126750608,145.53286512059833,146.38553450817577,56094900,0.0200950283337775,141.91502736170526,133.33040073842997,69.13750939669984,71455240.0,1.217693764137209,AAPL
2021-10-28,149.53160095214844,150.1196430787896,146.73835224713616,146.83636674569945,100077900,0.3079759479229782,141.96011166318755,133.43655456029396,68.15071795060987,72006300.0,1.2185965391685725,AAPL
2021-10-29,146.8167724609375,146.953983796825,143.49428408381266,144.2881507382271,124953200,-1.7354120535313378,141.90784087600724,133.5200172132347,64.74102675493141,73521980.0,1.2598550771801191,AAPL
2021-11-01,145.9934844970703,146.71873790698544,144.85658218082636,146.02288585396352,74588300,1.2022713624513903,142.07739514858082,133.6220060353076,66.3637597958373,72335295.0,1.1088713236145027,AAPL
2021-11-02,147.03237915039062,148.55151413172558,145.6896523186095,145.69946274130425,69122000,-0.2214879611287301,142.23192271761715,133.72725526546802,73.27488784924822,71748340.0,1.1106595684133864,AAPL
2021-11-03,148.47312927246094,148.94356603476174,146.83638859629943,147.3950294474851,54511500,1.1637425933350265,142.42598015598165,133.83669001135934,74.64303791926287,70312860.0,1.126377394012743,AAPL
2021-11-04,147.9536590576172,149.39437045239575,147.6400246350039,148.56130705778995,60394600,0.7912597966679646,142.58704119288058,133.92688562632745,73.91316813001754,70245955.0,1.1030900537331063,AAPL
2021-11-05,148.48367309570312,149.38666561598745,147.28622291132336,149.08239818789303,65463900,0.3507583101031608,142.79781469714405,134.00759055849082,76.18149456651926,70580490.0,1.0935762719444957,AAPL
2021-11-08,147.6591796875,148.76829688592568,147.38435657268,148.61125082696094,55020900,-0.3160315145576686,142.9990895462546,134.05282163583635,67.16252790850118,70108925.0,1.0957423721958963,AAPL
2021-11-09,148.0223388671875,148.63087363821072,147.28620229834195,147.4236138587903,56787900,-0.7991568347362143,143.23330322864982,134.08952935271947,56.620376839303816,69296525.0,1.065143314817474,AAPL
2021-11-10,145.185791015625,147.35494715999016,145.11709270904024,147.24697984100837,65187100,-0.1198139247563956,143.48711193303507,134.12618322416475,55.47315550344505,68617745.0,1.058140860481926,AAPL
2021-11-11,145.13670349121094,146.6678653941325,144.95021313541474,146.20656685181973,41000000,-0.7065767938412293,143.66736282193497,134.1767059109978,48.063741935930224,67172390.0,1.0627779437349765,AAPL
2021-11-12,147.21751403808594,147.61992400748895,144.75390056803062,145.6863372900918,63804000,-0.3558181912958646,143.88777142522855,134.2426256476251,49.869107377044834,66965575.0,1.0360384938809022,AAPL
2021-11-15,147.22735595703125,149.0726102775832,146.6678848155588,147.59051197583477,59222800,1.3070372425873833,144.1762262439077,134.32821148132217,54.48223236800785,65647255.0,1.055535222446746,AAPL
2021-11-16,148.20887756347656,148.6898256703758,146.57955783160577,147.16847326957455,59256200,-0.2859524644303168,144.52477195861067,134.40202946849794,52.76414260745228,64791120.0,1.0038891505631615,AAPL
2021-11-17,150.65283203125,152.13491516803506,148.19904307692684,148.20885284111802,88807000,0.7069310080004554,144.90865073916262,134.48090317216185,54.651875973469856,66310530.0,1.0059545449534866,AAPL
2021-11-18,154.95187377929688,155.7370893093728,150.22097604546676,150.86877998103495,137827700,1.7947154228151296,145.2639100320825,134.5704426885415,72.1366162343524,70130865.0,0.9532143294724033,AAPL
2021-11-19,157.5823516845703,158.04366527065065,153.63665430060828,154.73594711335738,117305600,2.5632653308448328,145.71638645652257,134.67319521565705,75.63252107339046,73051975.0,1.0406171480560478,AAPL
2021-11-22,158.04360961914062,162.63709437784215,158.02397511818643,158.69139838326845,117467900,2.556258803271727,146.35820862120642,134.8021732346547,81.49081518126044,76389340.0,1.076609839036556,AAPL
2021-11-23,158.4264373779297,158.8092278647629,156.11986971576832,158.14178946554065,96041900,-0.346338190555473,146.95034838790022,134.9255211198986,77.58100386845112,78146765.0,1.0849641825043634,AAPL
2021-11-24,158.9466094970703,159.14290958570567,156.6891210359219,157.77860375109535,69463600,-0.2296582805043079,147.5953934883126,135.04773703593048,74.67277334918458,78815200.0,1.038544924450966,AAPL
2021-11-26,153.9114532470703,157.48416930217962,153.4697742384674,156.62044578974744,76959800,-0.7340399355890925,148.173411707976,135.1669953218756,69.51229106868075,77659295.0,1.059790608534261,AAPL
2021-11-29,157.278076171875,158.21051306195648,155.85486647061634,156.4241473557717,88748200,-0.1253338496043143,148.69065486957498,135.29284338748232,70.51565615037747,75849045.0,1.0536425301375885,AAPL
2021-11-30,162.24452209472656,162.46045671211468,156.96396368598957,157.03267696276697,174048100,0.3890253629519336,149.23863643815372,135.41616541313454,76.02361944238011,80822035.0,1.0480001304449829,AAPL
2021-12-01,161.72430419921875,167.1520834163963,161.48873510059954,164.38420267038478,152052500,4.681526068208641,149.91536532520553,135.59695674951706,83.4227179609914,84968560.0,1.256698266312441,AAPL
2021-12-02,160.73297119140625,161.16484040312477,154.8831472601401,155.80577421667738,136739200,-5.218523625964499,150.25093577226798,135.74486981352885,64.46748696519266,89079945.0,1.6195308161010633,AAPL
2021-12-03,158.84849548339844,161.91083461668495,156.76768701566778,160.98820747292035,118023100,3.326213859722449,150.75566026210393,135.91361476843463,70.22061237296421,91961370.0,1.714407655581671,AAPL
2021-12-06,162.2642059326172,164.77688408789936,161.24342107156932,161.25323083834633,107497000,0.1646228438629826,151.24047058918026,136.09457811773692,68.87212037863742,94063025.0,1.714055138945568,AAPL
2021-12-07,168.01583862304688,168.40845386171824,165.22833782381016,165.95466478279718,120405400,2.9155595332932998,151.9149905007665,136.31980886548675,73.2056921583393,97332250.0,1.7660496709457902,AAPL
2021-12-08,171.84373474121094,172.70747316976616,167.54469207856835,168.94826702497062,116998900,1.803867487600597,152.66806192814724,136.55424349265192,74.43911888237677,100342800.0,1.78326487096208,AAPL
2021-12-09,171.33335876464844,173.4828803001478,170.70518938695935,171.67689521138408,108923700,1.615067283294569,153.5111072849208,136.8035913564148,74.48043843551265,102529630.0,1.7923697283108837,AAPL
2021-12-10,176.13294982910156,176.30963040334342,171.4609415375598,171.97133378046797,115402700,0.1715073940039335,154.34893951941314,137.06462076042914,72.13823219534781,106249765.0,1.7931734205478649,AAPL
2021-12-13,172.4915313720703,178.76341452749634,172.285406536853,177.77207433330148,153237000,3.373085749418281,155.4650703059156,137.34898739509177,73.3992195766156,110721415.0,1.8117466564216576,AAPL
2021-12-14,171.10760498046875,174.4545765485848,169.02679683922992,172.01059747528444,139380400,-3.240934707897347,156.3313273599596,137.58178359762624,65.08006840367645,114729295.0,1.947011729280004,AAPL
2021-12-15,175.98573303222656,176.18203313786822,169.12493426102594,171.87318067022332,131063300,-0.0798885691219553,157.2037846242569,137.83147790380218,65.40117100992211,118319650.0,1.945208093206591,AAPL
2021-12-16,169.0758819580078,177.7917457988914,167.59379870515536,175.96612607483445,150185800,2.381375260904939,158.1561545118352,138.1165844649571,69.86498215160184,121388590.0,1.9705504299633176,AAPL
2021-12-17,167.97657775878906,170.26351088458148,166.55338314622006,166.7889373031069,195432700,-5.215315570352841,158.76374218667914,138.35956633071734,58.98569874041905,124268840.0,2.2385450521489814,AAPL
2021-12-20,166.61227416992188,167.42693392036205,164.3646100212536,165.1694450305174,107499100,-0.9709830272773944,159.29997708143324,138.59469506956475,56.93260573320284,123778515.0,2.252731852594228,AAPL
2021-12-21,169.79238891601562,169.99849880489631,165.9939133625086,168.38881382109983,91185900,1.9491309606250784,159.95922918123787,138.8552016802063,53.670411555140255,122464415.0,2.26697008681631,AAPL
2021-12-22,172.39341735839844,172.6093520110506,168.96792216563543,169.84147054164066,92135300,0.8626800602587359,160.70649107066623,139.10997807741046,64.79720620888605,122269085.0,2.255863546477343,AAPL
2021-12-23,173.0215606689453,173.5810317235857,172.03023535098566,172.59951616954052,68356600,1.6238941049581124,161.55157561495065,139.37439261192964,62.900749407815205,122213735.0,2.261858651650587,AAPL
2021-12-27,176.99671936035156,177.08505217463284,173.7969837257714,173.81660325556263,74919600,0.7051509256993382,162.47191016174207,139.65534602871304,63.66935387027146,122111725.0,2.249338480037112,AAPL
2021-12-28,175.97592163085938,177.97822179969552,175.2299751821839,176.8298503690715,79144300,1.733578413725234,163.51002726437474,139.9464319839449,62.28381069498157,121631530.0,2.250975275259204,AAPL
2021-12-29,176.0642547607422,177.2911491328028,174.84717015203242,176.01517599051218,62348900,-0.4607108906437229,164.457516064864,140.21248879751093,58.39551477056093,116046570.0,2.2569239328788826,AAPL
2021-12-30,174.9060516357422,177.2322534555896,174.79808433628313,176.15258046099905,59773000,0.078063990626731,165.4236529712448,140.48729263973144,55.66597182549021,111432595.0,2.252895513560696,AAPL
2021-12-31,174.2877197265625,175.91702412287862,173.98343733201935,174.79809701854663,64062300,-0.7689262563782329,166.30996111049242,140.76103917059592,53.48499275810943,107798750.0,2.2671314188851674,AAPL
2022-01-03,178.64564514160156,179.49957387951153,174.4251401333062,174.5429172102293,104487900,-0.1459854613235611,167.09909901813222,141.04806650897615,45.38832397522014,107121990.0,2.258847993894459,AAPL
2022-01-04,176.37835693359375,179.55847298837972,175.80907606705392,179.25420553725706,99310400,2.699214842016895,167.91637429892887,141.35654979218475,60.66476132129563,106712660.0,2.263237396065107,AAPL
2022-01-05,171.68670654296875,176.83966343060845,171.41188337376713,176.29001709220518,94537600,-1.6536228180352497,168.5029949225601,141.6355578144381,56.0032162540202,105419270.0,2.262913892526519,AAPL
2022-01-06,168.82066345214844,172.0596675486128,168.46731727841166,169.50772129643173,96904000,-3.847237584772656,168.88185931692314,141.883145573343,41.81995839746397,104414525.0,2.3882527892097487,AAPL
2022-01-07,168.98751831054688,170.92110500332652,167.8685912629715,169.69421065393524,86709100,0.1100182080657985,169.2790462136845,142.1476879101638,54.764945753428925,103303795.0,2.3866588386080467,AAPL
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600,-2.203701050782225,169.59018660571417,142.38957586851183,51.20409345516881,102871940.0,2.4228035854386807,AAPL
2022-01-11,171.84373474121094,171.94187730471353,167.66248412220455,169.13475736538487,76138300,1.916246197414884,170.01387360603457,142.641014051942,51.14525526591587,99017005.0,2.441320059980985,AAPL
2022-01-12,172.28546142578125,173.9049564510331,171.58859361801524,172.8645521340357,74805200,2.205220752227355,170.54160277841024,142.91862379191446,54.33804415135211,95788245.0,2.46625714142582,AAPL
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800,-0.1930662647143366,170.8131563227379,143.1870422265789,49.89403428836161,93460370.0,2.327751357665021,AAPL
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800,-2.525885746338663,171.22539311176985,143.42385247702725,42.06458639152208,89973120.0,2.1578098417819045,AAPL
2022-01-18,166.6613311767578,169.3506740016402,166.27854073936825,168.33971425733603,90956700,0.0992052772096574,171.47044333791706,143.66047118641575,37.02368116307753,84749320.0,2.0796125835496704,AAPL
2022-01-19,163.15737915039062,167.917737118576,162.8727461373802,166.85769817998798,94815000,-0.8803722186925711,171.6572589159718,143.87683276656523,36.28352295167342,84115115.0,2.0884394818363923,AAPL
2022-01-20,161.4691162109375,166.54354975921092,161.14521428529383,163.8934607946357,91420500,-1.7765062191825165,171.5885521163664,144.08164593762302,33.07131945765559,84126845.0,2.048348794078866,AAPL
2022-01-21,159.40798950195312,163.25552975731176,159.30002216161236,161.38083092809637,122848900,-1.5330873204805529,171.33630424647058,144.25865556150012,32.0462929653267,85662525.0,2.0363934056512742,AAPL
2022-01-24,158.63253784179688,159.29997620135896,151.84045205683918,157.06212195335075,162294600,-2.67609786732963,170.8491451378695,144.4099195425947,28.903120496479545,90359425.0,2.059986393192213,AAPL
2022-01-25,156.82656860351562,159.75148103294072,154.11759081418975,156.04135309194953,115798400,-0.6499140904924205,170.3181457815855,144.5427929168396,19.245777332926902,92403365.0,2.059299437176547,AAPL
2022-01-26,156.73825073242188,161.3513717096446,154.9028210933392,160.4778233011423,108275300,2.843137489700265,169.74167074718022,144.6982394482493,29.83733902635456,93859915.0,2.0287255018454564,AAPL
2022-01-27,156.2769012451172,160.8114981245685,155.35427426622283,159.44719215998208,121954600,-0.6422265207487343,169.3228905700035,144.83632074846852,34.96629386701926,96840200.0,1.9538256247569203,AAPL
2022-01-28,167.18157958984375,167.20121409834263,159.79076718627735,162.6469816148207,179935700,2.0068020085471927,169.01535060149004,144.9958719732408,40.33917087871565,102848335.0,1.9961811113988828,AAPL
2022-01-31,171.54931640625,171.76525106286834,166.37672436646918,167.0147185707475,115541600,2.685409168102759,168.7169703513538,145.1749172302455,51.42859998267113,105422300.0,2.0102731766648607,AAPL
2022-02-01,171.38246154785156,171.608205971386,169.1249723822828,170.7935461214453,86213900,2.2625715763470837,168.85045731196513,145.37671559826703,52.19997797637689,104508600.0,1.815228936681084,AAPL
2022-02-02,172.58969116210938,172.62896017118422,170.12609251689005,171.51984280427115,84914300,0.4252483184050692,169.0621372377569,145.57476937627112,48.06218994326223,103788795.0,1.8048230645196988,AAPL
2022-02-03,169.70401000976562,172.98228289261496,168.93842918083482,171.25480616949991,89418100,-0.1545224333453276,169.1576703160369,145.78449163542066,48.15755186703062,103532820.0,1.7727559245088615,AAPL
2022-02-04,169.4190673828125,171.0996042103979,167.7385305552271,168.72129677126426,82465400,-1.479380027284083,169.1203311903577,145.97822468834863,50.83591531057917,102810890.0,1.7882142809853951,AAPL
2022-02-07,168.70164489746094,170.9521728360201,168.00387431629863,169.88096130618518,77251200,0.6873255226891084,169.02971269491252,146.1820545026759,52.28019926258168,102337995.0,1.7668149251818976,AAPL
2022-02-08,171.81698608398438,172.3280286162116,168.47557259889186,168.77040540578523,74829200,-0.6537259336544143,168.86150609991992,146.36728928873222,52.86120423929083,100741175.0,1.764528334091029,AAPL
2022-02-09,173.2419891357422,173.60560775677658,171.885767258212,173.01595715476017,71285000,2.5155783318568714,168.73437632610955,146.572872551927,63.14246757819843,100498510.0,1.7977540364163485,AAPL
2022-02-10,169.15370178222656,172.4557965844286,168.59353288500876,171.13889356700463,90865900,-1.084907784590372,168.5718335786593,146.77248984677556,64.32035142662566,101301545.0,1.8061795615680856,AAPL
2022-02-11,165.733642578125,170.09712562089828,165.14397703338676,169.36005118788435,98670700,-1.0394144440485251,168.34541593622214,146.95266159326349,69.50148849772799,102009790.0,1.8143579980461328,AAPL
2022-02-14,165.96951293945312,166.65744608251217,163.68948881295134,164.4855268067638,86185500,-2.878202000371899,168.0016635958294,147.13137044500948,61.93202331697445,102297025.0,1.880241654891544,AAPL
2022-02-15,169.81214904785156,169.96939522398472,167.31592973397568,168.02352253075418,62527400,2.1509465256154714,167.7843504398469,147.32649942614896,60.94022722893425,100875560.0,1.9280598738644985,AAPL
2022-02-16,169.57630920410156,170.35268789659128,167.1193937273566,168.88837586977738,61177400,0.5147215854047538,167.43882278426423,147.5301046920899,63.754538770822805,99193680.0,1.8583424060255191,AAPL
2022-02-17,165.96951293945312,168.94729246969413,165.5665753142979,168.08245366366685,69589300,-0.4771922294592556,167.16523733664627,147.73940108213793,58.51250889473138,98102120.0,1.838516661795812,AAPL
2022-02-18,164.41677856445312,167.60093126737578,163.32590754694263,166.89335344125396,82772700,-0.7074505378129925,167.07809174147368,147.94915109253304,49.78891364785404,96098310.0,1.7048533654736349,AAPL
2022-02-22,161.4881134033203,163.81726398261975,159.35549802549073,162.1367275547911,91162800,-2.8500990533078308,166.82617563816888,148.11957306292055,35.438754347505125,92541720.0,1.7800085023974628,AAPL
2022-02-23,157.3113555908203,163.28655947595425,156.99686328327715,162.6870716360414,90009200,0.3394320889227975,166.71725610768232,148.29979302464676,35.05432535461296,91252260.0,1.738229411682698,AAPL
2022-02-24,159.9353790283203,160.04348391166852,149.38046449387545,149.95047069736393,141147500,-7.828895566558236,166.077779885415,148.44524816268984,24.65046378115639,92895870.0,2.20554696315229,AAPL
2022-02-25,162.0089874267578,162.27432346013268,158.09756779697935,161.0163841306603,91974200,7.3797123689128385,165.6828409519691,148.64652215939014,42.3794556802509,91396850.0,2.584234968906779,AAPL
2022-02-28,162.27435302734375,162.56918589174444,159.63070950306087,160.24985701872006,95056600,-0.4760553505649634,165.27347588591928,148.8381896515292,40.39969750365267,87152895.0,2.584710014093467,AAPL
2022-03-01,160.3874053955078,163.72881873455478,159.1786074354802,161.86155436972356,83474400,1.0057402739618304,165.0630984353222,149.02974420611685,43.18136797408556,85549535.0,2.556023655275208,AAPL
2022-03-02,163.6894989013672,164.47571468295504,160.14171312084568,161.55689852854007,79724800,-0.1882200145487234,164.83700457769564,149.21698645339936,37.73662761178248,85225080.0,2.555806409035728,AAPL
2022-03-03,163.365234375,165.99905580080062,162.69696050321116,165.56663623866746,76678400,2.4819353098803454,164.7939691796516,149.4255495459621,44.29695363792092,84813285.0,2.5940821417657376,AAPL
2022-03-04,160.3579559326172,162.69694424174432,159.30640391691654,161.6552144893565,83737200,-2.362445621998732,164.71936096947564,149.6311921125576,42.44415252076628,84529240.0,2.6101278205492875,AAPL
2022-03-07,156.55462646484375,162.17604917250483,156.2990977080652,160.54465401699207,96418800,-0.6869932874559725,164.69148840577222,149.8211531184794,45.82728764542553,85226910.0,2.5976754175381056,AAPL
2022-03-08,154.72669982910156,160.0729499038518,153.1149639973743,156.08292186895503,131148300,-2.779122217028052,164.658848402959,149.9761323513534,37.59951301564364,87921765.0,2.601421727596746,AAPL
2022-03-09,160.1417236328125,160.5938026105418,156.66273844037977,158.69705635061237,91454900,1.6748369714991274,164.74737184491445,150.15303878048965,39.78722827477951,88753050.0,2.615611188313644,AAPL
2022-03-10,155.78807067871094,157.6258383019349,153.29183663849042,157.43911036241218,105342000,-0.7926712801912261,164.64608141362342,150.31479897069804,39.43001187009392,90455900.0,2.567409765779165,AAPL
2022-03-11,152.0634002685547,156.5349891936971,151.83736825574178,156.19101504721644,96970100,-0.7927479470143939,164.53754217653122,150.4745267537691,39.38386304744544,90761110.0,2.5687907239977266,AAPL
2022-03-14,148.0242156982422,151.4638968278343,147.51318815597864,148.83991330847238,108732100,-4.706481827089625,164.07730656631963,150.60004349257807,37.45594646847881,91264180.0,2.674852398676839,AAPL
2022-03-15,152.41720581054688,152.88894438184133,147.78838542286357,148.29941304803273,92964300,-0.363142015085327,163.4534630488958,150.7271146451464,36.424335707630846,91603120.0,2.616345021699372,AAPL
2022-03-16,156.83966064453125,157.24259840193366,151.79808003042874,154.34344099306256,102300200,4.0755575634491725,162.90512621128303,150.88680353635607,54.74422804951482,93591760.0,2.6987033396824005,AAPL
2022-03-17,157.85186767578125,158.2253235486575,154.91340697863026,155.87651344487975,75615400,0.9932864279513564,162.3836818993033,151.05807228402392,43.00987182341,94313660.0,2.705962499001344,AAPL
2022-03-18,161.1539764404297,161.6453594768953,157.00670241299437,157.74377696769278,123511700,1.1979120404648658,161.9333142592431,151.2367200162069,46.69085253219639,97009780.0,2.7194048253049505,AAPL
2022-03-21,162.5298614501953,163.48314576119236,160.20069560988745,160.6920786569655,95811400,1.8690446913012249,161.66567365543315,151.4330941337653,48.508418873831474,97661715.0,2.735352216978561,AAPL
2022-03-22,165.91061401367188,166.50026479635423,162.06799418052364,162.657644963206,81532000,1.2231880517498794,161.42489644400047,151.62902058998284,51.34685901137342,97180175.0,2.7425868811303618,AAPL
2022-03-23,167.27664184570312,169.6647565186416,164.7607477720155,165.09489967753055,98062700,1.498395427325816,161.302379586392,151.83502932364047,49.39968845808488,97582850.0,2.755939329458625,AAPL
2022-03-24,171.07009887695312,171.1388847047802,167.27662120536306,168.11196337652208,90131400,1.8274723839952545,161.1389131271174,152.05313862488012,58.40796502906158,95032045.0,2.736763816715233,AAPL
2022-03-25,171.70887756347656,172.25922412685,169.7728273342969,170.88335771841636,80546200,1.6485408213853026,161.1303952654978,152.28603450201092,62.90484356030246,94460645.0,2.746927571738765,AAPL
2022-03-28,172.57373046875,172.701479862601,169.03576656556126,169.202835000459,90371900,-0.9834326410688488,161.12515472591696,152.51292533252754,67.59822250170674,94226410.0,2.746193747776948,AAPL
2022-03-29,175.8758087158203,175.92493501881802,173.30095161685145,173.64492571274934,100589400,2.625305132906486,161.43046802278317,152.75571457013325,69.11286872733521,95082160.0,2.728740427158065,AAPL
2022-03-30,174.7063446044922,176.51463074136956,173.65477761444038,175.47290101025155,92633200,1.052708733064911,161.67878063876637,152.99727027323314,72.72733500305985,95727580.0,2.7091978701675936,AAPL
2022-03-31,171.60079956054688,174.96185802360853,171.3944120690703,174.77513005413485,103049300,-0.3976516898617444,161.87500577824494,153.23323307939117,73.7503316246529,97046125.0,2.710436511071401,AAPL
2022-04-01,171.30593872070312,171.86612253758457,168.97678810398756,171.0307654409147,78751300,-2.1423898308989164,161.97328283748658,153.4532632011039,81.23961258011009,96796830.0,2.7406066518764964,AAPL
2022-04-04,175.36480712890625,175.413948439192,171.43374223920495,171.56150664678344,76468400,0.3103191431673036,162.12888794433755,153.67149434185933,82.75667457185762,95799310.0,2.736633511065745,AAPL
2022-04-05,172.0430145263672,175.22718178273516,171.41404488266946,174.44096597915822,73401800,1.678383099247971,162.5390292251498,153.90612902106318,81.0695103093944,92911985.0,2.6911914542157658,AAPL
2022-04-06,168.86868286132812,170.63766465296877,167.19798366759716,169.38954763944744,89058800,-2.895775262053013,162.76244509193,154.10655193136773,68.84075117973214,92792180.0,2.7528165960579978,AAPL
2022-04-07,169.17335510253906,170.37233093887772,166.9228273416991,168.21024852764788,77594700,-0.696205361094504,163.37110435293943,154.29305384967498,64.87846528704115,91404815.0,2.310486539424517,AAPL
2022-04-08,167.15867614746094,168.8195531941642,166.28401495074868,168.8195531941642,76575500,0.3622280282263412,163.63120998838954,154.47927497236742,62.37652828108895,90385085.0,1.8990574760952608,AAPL
2022-04-11,162.89346313476562,166.1169343880837,162.6477716368248,165.80245706854532,72246700,-1.7871722016399527,163.81629665671707,154.6552548358178,54.64031571367022,88560815.0,1.9294104183460163,AAPL
2022-04-12,164.77056884765625,166.94247354315863,163.76814322121325,165.12436524547022,79265200,-0.4089757383961889,163.92505701924196,154.82808890565798,50.04585853220104,87875860.0,1.9245933363773613,AAPL
2022-04-13,167.46331787109375,168.0922875017565,163.89588754215904,164.5051976542895,70618900,-0.3749704595443992,164.02333365676697,154.99102567026128,43.93386507616606,86291795.0,1.925807566628176,AAPL
2022-04-14,162.44139099121094,168.318342665353,162.1956994829688,167.67953574643167,75329400,1.929627839974457,164.0937636403591,155.16313070169048,44.68362507028598,86277495.0,1.9045597766013451,AAPL
2022-04-18,162.22518920898438,163.7288199744053,160.75104022360551,161.09499932270256,69023900,-3.9268574989892446,164.07508980147065,155.30020902875165,38.42916474403404,83553105.0,1.9925546693524487,AAPL
2022-04-19,164.51504516601562,164.92782013945308,161.08520094874402,162.17607195952326,67723800,0.6710777127570067,164.12947039955498,155.43633165620352,31.895839820963573,82148725.0,1.9916535468646808,AAPL
2022-04-20,164.3479766845703,165.96954980606952,163.23746114831818,165.85160767261976,67929800,2.266385952431915,164.45509325967714,155.58021391648492,35.649369217265374,81468615.0,1.9569797642294056,AAPL
2022-04-21,163.55194091796875,168.57387654535995,163.05073557985884,165.99903403048015,87227800,0.0888905208271451,164.69849251567274,155.70785440410432,36.69153310698559,80926870.0,1.937683535884062,AAPL
2022-04-22,159.001708984375,164.97692823082195,158.71671343457257,163.59123952892807,84882400,-1.4504870559126082,164.90356348788995,155.83304623981843,38.24172654682928,80664420.0,1.9525979689134407,AAPL
2022-04-25,160.07293701171875,160.35793256447772,155.72911292478716,158.34325918812343,96046400,-3.2079837257279475,164.97530495925352,155.9262733902302,31.81935244849284,81439430.0,2.0404696666073137,AAPL
2022-04-26,154.0977325439453,159.54225031873102,154.0191094538627,159.453804965821,95623200,0.7013533657142856,165.3291013478318,156.0081229588833,28.331987181149515,81701995.0,1.8326107252755013,AAPL
2022-04-27,153.87168884277344,157.0361817522216,152.70219483485,153.22305964573388,88063200,-3.907555120069217,165.49322290108847,156.06948583251724,27.397704875338132,81075685.0,1.981454524081894,AAPL
2022-04-28,160.81985473632812,161.68469376070493,156.19101949826612,156.50551186924736,130216800,2.1422703809092614,165.56529193029468,156.12734593701302,34.54456559653984,82954865.0,1.8773441907481123,AAPL
2022-04-29,154.9330596923828,163.3357123056005,154.5399592760181,159.05085178561868,131747600,1.6263580023289093,165.67110320831932,156.19235475453533,37.72841658855312,84389780.0,1.891658609298367,AAPL
2022-05-02,155.2377471923828,155.50308325510557,150.6285715632027,154.00928950852122,123055300,-3.169780117803378,165.54662029301355,156.23597218041428,35.9023077862913,86604980.0,1.969500333637855,AAPL
2022-05-03,156.7315216064453,157.9403346152518,153.6259923615283,155.42444099254382,88966500,0.91887410722995,165.37103237086615,156.30971193849598,38.60538915339846,87229885.0,1.944879647631772,AAPL
2022-05-04,163.15884399414062,163.61090803537846,156.51533507735743,156.91827280667675,108256500,0.9611305690361728,165.17971996564853,156.39234000650598,41.26701252330041,88972620.0,1.9393467770478356,AAPL
2022-05-05,154.06825256347656,161.25227067537543,152.27961098375334,161.02623866112972,130525300,2.617901523498145,165.04409793176853,156.48537915626997,42.50281034686318,91045945.0,1.981502695670108,AAPL
2022-05-06,154.7965545654297,156.92245186539364,151.74549742097102,153.54660360417492,116124600,-4.644979053814491,164.55858593935693,156.53901388820947,41.66237085580088,92972440.0,2.116237216986282,AAPL
2022-05-09,149.65896606445312,153.36944186699063,149.0979741892278,152.48364388073944,131577900,-0.6922717262933809,163.9452621447677,156.5794560000944,39.28988060242606,95722560.0,2.0856199309379337,AAPL
